Doc ID,Filer Name,Member Name,State,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500009044,Jenn Holcomb,"McCollum, Betty",MN,4,2013,"Juba, South Sudan",Original,2/17/2013,2/22/2013,"CARE, Inc."
500009045,David P. Roe,"Roe, David",TN,1,2013,"Denver, CO",Original,2/20/2013,2/25/2013,Symbion Healthcare
500009048,Bennie G Thompson,"Thompson, Bennie",MS,2,2013,"Bangalore, India",Original,2/16/2013,2/24/2013,The Aspen Institute Congressional Program
500009048,Bennie G Thompson,"Thompson, Bennie",MS,2,2013,"New Dehli, india",Original,2/16/2013,2/24/2013,The Aspen Institute Congressional Program
500009050,Stephen Lassiter,"Ellison, Keith",MN,5,2013,"Mogadishu, Somalia",Original,2/17/2013,2/23/2013,American Refugee Committee (ARC)
500009050,Stephen Lassiter,"Ellison, Keith",MN,5,2013,"Nairobi, Kenya",Original,2/17/2013,2/23/2013,American Refugee Committee (ARC)
500009052,Jeremy Ayers,"Miller, George",CA,11,2013,"Queenstown, MD",Original,2/19/2013,2/20/2013,Aspen Institute Education & Society
500009053,Kenneth DeGraff,"Pelosi, Nancy",CA,12,2013,"Miami, FL",Original,2/21/2013,2/24/2013,Information Technology and Innovation Foundation
500009054,Barbara Lee,"Lee, Barbara",CA,13,2013,"Tel Aviv, Israel",Original,2/15/2013,2/22/2013,J Street Education Fund
500009055,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2013,"Phoenix, AZ",Original,2/8/2013,2/10/2013,Legatus
500009055,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2013,"Scottsdale, AZ",Original,2/8/2013,2/10/2013,Legatus
500009065,Paula Sunde,"McCollum, Betty",MN,4,2013,"Liberia, Costa Rica",Original,2/15/2013,2/21/2013,"International Conservation Caucus Foundation, US Fish and Wildlife Service"
500009065,Paula Sunde,"McCollum, Betty",MN,4,2013,"San Jose, Costa Rica",Original,2/15/2013,2/21/2013,"International Conservation Caucus Foundation, US Fish and Wildlife Service"
500009066,Steve Cohen,"Cohen, Steve",TN,9,2013,"Bangalore, India",Original,2/15/2013,2/25/2013,Aspen Institute Congressional Program
500009066,Steve Cohen,"Cohen, Steve",TN,9,2013,"New Dehli, India",Original,2/15/2013,2/25/2013,Aspen Institute Congressional Program
500009067,Erica Striebel,"Crenshaw, Ander",FL,4,2013,"Miami, FL",Original,1/27/2013,1/30/2013,Everglades Foundation
500009068,Kevin Klein,"Meadows, Mark",NC,11,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009068,Kevin Klein,"Meadows, Mark",NC,11,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009068,Kevin Klein,"Meadows, Mark",NC,11,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009069,John F. Tierney,"Tierney, John F.",MA,6,2013,"Bangalore, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009069,John F. Tierney,"Tierney, John F.",MA,6,2013,"New Dehli, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009070,Robert E. Latta,"Latta, Robert",OH,5,2013,"Miami, FL",Original,2/22/2013,2/23/2013,Information Technology and Innovation Foundation
500009071,Donna F. Edwards,"Edwards, Donna F.",MD,4,2013,"Bangalore, India",Original,2/16/2013,2/25/2013,Aspen Institute Congressional Program
500009071,Donna F. Edwards,"Edwards, Donna F.",MD,4,2013,"New Dehli, India",Original,2/16/2013,2/25/2013,Aspen Institute Congressional Program
500009072,Nathaniel F. Tipton,"Green, Gene",TX,29,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/13/2013,"Alliance for Health Reform, funded through a grant from the Commonwealth Fund."
500009073,Chara McMichael,"Weber, Randy",TX,14,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009073,Chara McMichael,"Weber, Randy",TX,14,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009073,Chara McMichael,"Weber, Randy",TX,14,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009074,Timothy B. Aiken,"Moran, James P.",VA,8,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009074,Timothy B. Aiken,"Moran, James P.",VA,8,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009074,Timothy B. Aiken,"Moran, James P.",VA,8,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009075,Allison Thigpen,"Kingston, Jack",GA,1,2013,"Liberia, Costa Rica",Original,2/15/2013,2/21/2013,ICCF
500009075,Allison Thigpen,"Kingston, Jack",GA,1,2013,"San Jose, Costa Rica",Original,2/15/2013,2/21/2013,ICCF
500009076,Susan Phalen,"Rogers, Mike",AL,3,2013,"New York, NY",Original,2/23/2013,2/24/2013,ABC News
500009077,Mike Rogers,"Rogers, Mike",AL,3,2013,"New York, NY",Original,2/23/2013,2/24/2013,ABC News
500009078,Joshua Massingill,"Foxx, Virginia",NC,5,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009078,Joshua Massingill,"Foxx, Virginia",NC,5,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009080,Jedd Moskowitz,"Meng, Grace",NY,6,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009080,Jedd Moskowitz,"Meng, Grace",NY,6,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009081,Keith Ellison,"Ellison, Keith",MN,5,2013,"Mogadishu, Somalia",Original,2/17/2013,2/23/2013,American Refugee Committee (ARC)
500009081,Keith Ellison,"Ellison, Keith",MN,5,2013,"Nairobi, Kenya",Original,2/17/2013,2/23/2013,American Refugee Committee (ARC)
500009082,George Miller,"Miller, George",CA,11,2013,"Bangalore, India",Original,2/16/2013,2/25/2013,The Aspen Institute Congressional Program
500009083,Jeff Vanderslice,"Rohrabacher, Dana",CA,48,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009083,Jeff Vanderslice,"Rohrabacher, Dana",CA,48,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009083,Jeff Vanderslice,"Rohrabacher, Dana",CA,48,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009084,Justin Fareed,"Whitfield, Ed",KY,1,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009084,Justin Fareed,"Whitfield, Ed",KY,1,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009084,Justin Fareed,"Whitfield, Ed",KY,1,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009085,Mira Lezell,"Wolf, Frank R.",VA,10,2013,"Liberia, Costa Rica",Original,2/15/2013,2/21/2013,"International Conservation Caucus Foundation, U.S. Fish and Wildlife Foundation"
500009085,Mira Lezell,"Wolf, Frank R.",VA,10,2013,"San Jose, Costa Rica",Original,2/15/2013,2/21/2013,"International Conservation Caucus Foundation, U.S. Fish and Wildlife Foundation"
500009086,Jed R. Bullock,"Pierluisi, Pedro R.",PR,0,2013,"La Selva, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009086,Jed R. Bullock,"Pierluisi, Pedro R.",PR,0,2013,"Liberia, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009086,Jed R. Bullock,"Pierluisi, Pedro R.",PR,0,2013,"Playa Grande, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009086,Jed R. Bullock,"Pierluisi, Pedro R.",PR,0,2013,"San Jose, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009086,Jed R. Bullock,"Pierluisi, Pedro R.",PR,0,2013,"Turrialba, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009087,Ryan Walker,"Latta, Robert",OH,5,2013,"Miami, FL",Original,2/21/2013,2/23/2013,Information Technology and Innovation Foundation
500009091,Bobby L. Rush,"Rush, Bobby",IL,1,2013,"Bangalore, India",Original,2/16/2013,2/24/2013,The Aspen Institute Congressional Program
500009091,Bobby L. Rush,"Rush, Bobby",IL,1,2013,"New Delhi, India",Original,2/16/2013,2/24/2013,The Aspen Institute Congressional Program
500009092,Diana DeGette,"DeGette, Diana",CO,1,2013,"Bangalore, India",Original,2/24/2013,2/25/2013,The Aspen Institute Congressional Program
500009092,Diana DeGette,"DeGette, Diana",CO,1,2013,"New Dehli, India",Original,2/24/2013,2/25/2013,The Aspen Institute Congressional Program
500009093,Raul M. Grijalva,"Grijalva, Raul",AZ,3,2013,"Tel Aviv, Israel",Original,2/15/2013,2/22/2013,J Street Education Fund
500009094,Scott Cullinane,"Royce, Edward",CA,39,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009094,Scott Cullinane,"Royce, Edward",CA,39,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009094,Scott Cullinane,"Royce, Edward",CA,39,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009095,Thomas A. Barthold,"Camp, Dave",MI,4,2013,"Cambridge, MA",Original,2/20/2013,2/21/2013,Harvard Law School
500009096,Zoe Lofgren,"Lofgren, Zoe",CA,19,2013,"Bangalore, India",Original,2/16/2013,2/25/2013,Aspen Institute Congressional Institute
500009096,Zoe Lofgren,"Lofgren, Zoe",CA,19,2013,"New Delhi, India",Original,2/16/2013,2/25/2013,Aspen Institute Congressional Institute
500009097,Joel Scott Richard,"Deutch, Theodore",FL,22,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009097,Joel Scott Richard,"Deutch, Theodore",FL,22,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009097,Joel Scott Richard,"Deutch, Theodore",FL,22,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009098,Henry C. Johnson,"Johnson, Henry",GA,4,2013,"Tel Aviv, Israel",Original,2/15/2013,2/22/2013,J Street Education Fund
500009099,Andrea Waldock,"Barletta, Lou",PA,11,2013,"San Diego, CA",Original,2/23/2013,2/25/2013,ATSSA (American Traffic Safety Services Association)
500009101,Lou Barletta,"Barletta, Lou",PA,11,2013,"San Diego, CA",Original,2/23/2013,2/25/2013,American Traffic Safety Services Association
500009102,Jan Schakowsky,"Schakowsky, Janice",IL,9,2013,"Tel Aviv, Israel",Original,2/15/2013,2/22/2013,J Street Education Fund
500009103,Jim Costa,"Costa, Jim",CA,16,2013,"Bangalore, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009103,Jim Costa,"Costa, Jim",CA,16,2013,"New Delhi, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009104,Stephen Denis,"Chabot, Steve",OH,1,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009104,Stephen Denis,"Chabot, Steve",OH,1,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009104,Stephen Denis,"Chabot, Steve",OH,1,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009105,Milan Dalal,"Meeks, Gregory",NY,5,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009105,Milan Dalal,"Meeks, Gregory",NY,5,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009105,Milan Dalal,"Meeks, Gregory",NY,5,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009106,Tyler Stapleton,"Higgins, Brian",NY,26,2013,"Ankara, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009106,Tyler Stapleton,"Higgins, Brian",NY,26,2013,"Gaziantep, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009106,Tyler Stapleton,"Higgins, Brian",NY,26,2013,"Istanbul, Turkey",Original,2/16/2013,2/24/2013,Turkish Coalition of America
500009109,Miguel A. Martinez Jr.,"Lewis, John",GA,5,2013,"Queenstown, MD",Original,2/21/2013,2/22/2013,The Aspen Institute Initiative on Financial Security
500009110,John Garamendi,"Garamendi, John",CA,3,2013,"Juba, South Sudan",Original,2/17/2013,2/22/2013,CARE
500009117,Jenn Holcomb,"McCollum, Betty",MN,4,2013,"Dar es Salaam, Tanzania",Amendment,2/17/2013,2/22/2013,"CARE, Inc."
500009117,Jenn Holcomb,"McCollum, Betty",MN,4,2013,"Juba, South Sudan",Amendment,2/17/2013,2/22/2013,"CARE, Inc."
500009118,Betty McCollum,"McCollum, Betty",MN,4,2013,"Dar es Salaam, Tanzania",Amendment,2/17/2013,2/22/2013,"CARE, Inc."
500009118,Betty McCollum,"McCollum, Betty",MN,4,2013,"Juba, South Sudan",Amendment,2/17/2013,2/22/2013,"CARE, Inc."
500009119,Spencer Bachus,"Bachus, Spencer",AL,6,2013,"Berlin, Germany",Original,2/15/2013,2/20/2013,The German Marshall Fund of the United States
500009119,Spencer Bachus,"Bachus, Spencer",AL,6,2013,"Elmau Oberbayern, Germany",Original,2/15/2013,2/20/2013,The German Marshall Fund of the United States
500009122,Tim Ryan,"Ryan, Tim",OH,13,2013,"San Francisco, CA",Original,2/21/2013,2/25/2013,Wisdom 2.0 Productions
500009123,Peter Roskam,"Roskam, Peter",IL,6,2013,"Bangalore, India",Original,2/16/2013,2/25/2013,Aspen Congressional Institute
500009123,Peter Roskam,"Roskam, Peter",IL,6,2013,"New Delhi, India",Original,2/16/2013,2/25/2013,Aspen Congressional Institute
500009124,Ana Unruh Cohen,"Markey, Edward J.",MA,5,2013,"St. Louis, MO",Original,2/19/2013,2/22/2013,St. Louis University
500009125,Jason Chaffetz,"Chaffetz, Jason",UT,3,2013,"Bangalore, India",Original,2/16/2013,2/25/2013,Aspen Institute Congressional Program
500009126,Josh Connolly,"Speier, Jackie",CA,14,2013,"London, England",Original,2/18/2013,2/24/2013,Protect Our Defenders
500009127,Susan Davis,"Davis, Susan",CA,53,2013,"New Delhi, India",Original,2/16/2013,2/24/2013,The Aspen Institute Congressional Program
500009128,Trent Franks,"Franks, Trent",AZ,8,2013,"Virginia Beach, VA",Original,2/15/2013,2/16/2013,Regent Journal of International Law and Regent Journal of Law and Public Policy
500009129,Steve King,"King, Steve",IA,4,2013,"Berlin, Germany",Original,2/15/2013,2/25/2013,The German Marshall Fund of the US
500009129,Steve King,"King, Steve",IA,4,2013,"Elmau, Germany",Original,2/15/2013,2/25/2013,The German Marshall Fund of the US
500009130,David Lenter,"Camp, Dave",MI,4,2013,"New York, NY",Original,2/27/2013,2/28/2013,"USA Branch of the International Fisical Association, Incorporated"
500009131,David Price,"Price, David",NC,4,2013,"Bangalore, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009131,David Price,"Price, David",NC,4,2013,"New Delhi, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009132,Sascha Herrera-Thompson,"Johnson, Henry",GA,4,2013,"Bogota, Colombia",Original,2/19/2013,2/23/2013,"Oakhurst Prebysterian Church, PC (USA), Peace Making and Justice Committee"
500009135,Kimberly Montgomery,"Johnson, Eddie",TX,30,2013,"New Orleans, LA",Original,3/2/2013,3/4/2013,Healthcare Information and Management Systems Society (HIMSS)
500009137,Gerald E. Connolly,"Connolly, Gerald",VA,11,2013,"Bangalore, India",Original,2/16/2013,2/24/2013,Aspen Institute Congressional Program
500009138,Judy Chu,"Chu, Judy",CA,27,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500009139,Allison Rose,"Chu, Judy",CA,27,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500009140,Charlene MacDonald,"Schwartz, Allyson Y.",PA,13,2013,"New Orleans, LA",Original,3/2/2013,3/4/2013,Health Information Management Systems Society
500009141,Roger Williams,"Williams, Roger",TX,25,2013,"Baltimore, MD",Amendment,2/7/2013,2/8/2013,Heritage Foundation
500009142,Thomas Cotton,"Cotton, Tom",AR,4,2013,"Palm Beach, FL",Original,3/7/2013,3/8/2013,The Club For Growth
500009143,Eric Sayers,"Forbes, J. Randy",VA,4,2013,"San Francisco, CA",Original,3/14/2013,3/17/2013,Pacific Forum CSIS
500009144,Andrew C. Adair,"McDermott, Jim",WA,7,2013,"Pikesville, MD",Original,1/23/2013,1/24/2013,Progressive Congress
500009145,Tom McClintock,"McClintock, Tom",CA,4,2013,"Palm Beach, FL",Original,3/7/2013,3/10/2013,Club For Growth
500009147,Jeb Hensarling,"Hensarling, Jeb",TX,5,2013,"Sea Island, GA",Original,3/7/2013,3/8/2013,The American Enterprise Institute
500009148,Jeb Hensarling,"Hensarling, Jeb",TX,5,2013,"Palm Beach, FL",Original,3/8/2013,3/9/2013,Club for Growth
500009149,Fred Upton,"Upton, Fred",MI,6,2013,"Sea Island, GA",Original,3/7/2013,3/12/2013,The American Enterprise Institute
500009150,Thomas Cotton,"Cotton, Tom",AR,4,2013,"Sea Island, GA",Original,3/8/2013,3/10/2013,American Enterprise Institute
500009151,Mick Mulvaney,"Mulvaney, Mick",SC,5,2013,"Palm Beach, FL",Original,3/7/2013,3/8/2013,The Club for Growth
500009152,Keith Rothfus,"Rothfus, Keith",PA,12,2013,"Palm Beach, FL",Original,3/7/2013,3/10/2013,Club for Growth
500009153,Benjamin Branch,"Meeks, Gregory",NY,5,2013,"Las Vegas, NV",Amendment,1/8/2013,1/10/2013,Consumer Electronics Association
500009155,George Miller,"Miller, George",CA,11,2013,San Diego CA,Original,3/11/2013,3/12/2013,California Charter Schools Association
500009158,Tulsi Gabbard,"Gabbard, Tulsi",HI,2,2013,"Boston, MA",Original,3/8/2013,3/9/2013,Harvard Kennedy School Institute of Politics
500009159,Bennie G. Thompson,"Thompson, Bennie",MS,2,2013,"Las Vegas, NV",Original,3/11/2013,3/12/2013,The National Center for American Enterprise Development
500009160,Jim Cooper,"Cooper, Jim",TN,5,2013,"Sea Island, GA",Original,3/7/2013,3/10/2013,The American Enterprise Institute
500009161,Scott Garrett,"Garrett, Scott",NJ,5,2013,"Sea Island, GA",Original,3/7/2013,3/10/2013,AEI
500009162,Michele Varnhagen,"Miller, George",CA,11,2013,"Queenstown, MD",Original,2/21/2013,2/22/2013,Aspen Institute
500009163,Jeremy Ayers,"Miller, George",CA,11,2013,"San Diego, CA",Original,3/11/2013,3/12/2013,California Charter Schools Association
500009164,Tara Oursler,"Ruppersberger, C.",MD,2,2013,"Liberia, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009164,Tara Oursler,"Ruppersberger, C.",MD,2,2013,"San Jose, Costa Rica",Original,2/15/2013,2/21/2013,International Conservation Caucus Foundation
500009165,Cedric Richmond,"Richmond, Cedric",LA,2,2013,"Myrtle Beach, SC",Original,3/15/2013,3/16/2013,The Congressional Black Caucus Political Education and Leadership Institute
500009166,Devin Nunes,"Nunes, Devin",CA,22,2013,"Sea Island, GA",Original,3/7/2013,3/10/2013,American Enterprise Institute
500009168,Mike J. Rogers,"Rogers, Mike",AL,3,2013,"Sea Island, GA",Original,3/8/2013,3/10/2013,The American Enterprise Institute
500009170,Kristen Molloy,"Pascrell, Bill",NJ,9,2013,"Mountain Lakes, NJ",Original,3/21/2013,3/22/2013,League of Women Voters of Mountain Lakes
500009171,Rob Bishop,"Bishop, Rob",UT,1,2013,"Andechs, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009171,Rob Bishop,"Bishop, Rob",UT,1,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009171,Rob Bishop,"Bishop, Rob",UT,1,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009173,Tim Ryan,"Ryan, Tim",OH,13,2013,"Andechs, Germany",Original,3/24/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009173,Tim Ryan,"Ryan, Tim",OH,13,2013,"Berlin, Germany",Original,3/24/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009173,Tim Ryan,"Ryan, Tim",OH,13,2013,"Munich, Germany",Original,3/24/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009174,Justin German,"Carney, John C.",DE,0,2013,"Elkton, MD",Original,3/22/2013,3/22/2013,Fuel Cell and Hydrogen Energy Association
500009174,Justin German,"Carney, John C.",DE,0,2013,"Newark, DE",Original,3/22/2013,3/22/2013,Fuel Cell and Hydrogen Energy Association
500009175,Laura Kent,"Dent, Charles",PA,15,2013,"Livingstone, Zambia",Original,3/23/2013,3/30/2013,Center for Strategic and International Studies Global Health Policy Center
500009175,Laura Kent,"Dent, Charles",PA,15,2013,"Lusaka, Zambia",Original,3/23/2013,3/30/2013,Center for Strategic and International Studies Global Health Policy Center
500009176,Christina Aiuto,"Buchanan, Vern",FL,16,2013,"Miami, FL",Original,3/27/2013,3/30/2013,Everglades Foundation
500009177,Tim Murphy,"Murphy, Tim",PA,18,2013,"Andechs, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009177,Tim Murphy,"Murphy, Tim",PA,18,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009177,Tim Murphy,"Murphy, Tim",PA,18,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009178,Jeff Brabant,"Runyan, Jon",NJ,3,2013,"Miami, FL",Original,3/27/2013,3/30/2013,The Everglades Foundation
500009179,Theresa Vawter,"Granger, Kay",TX,12,2013,"Livingstone, Zambia",Original,3/23/2013,3/30/2013,Center for Strategic and International Studies Global Health Policy Center
500009179,Theresa Vawter,"Granger, Kay",TX,12,2013,"Lusaka, Zambia",Original,3/23/2013,3/30/2013,Center for Strategic and International Studies Global Health Policy Center
500009181,Charlie Dent,"Dent, Charles",PA,15,2013,"Andechs, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009181,Charlie Dent,"Dent, Charles",PA,15,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009181,Charlie Dent,"Dent, Charles",PA,15,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009182,Melissa Durity,"Frankel, Lois",FL,21,2013,"Miami, FL",Original,3/27/2013,3/30/2013,Everglades Foundation
500009183,Jim McDermott,"McDermott, Jim",WA,7,2013,"Cape Town, South Africa",Original,3/22/2013,3/29/2013,RESULTS Educational Fund
500009186,Tim Walberg,"Walberg, Tim",MI,7,2013,"Taipei, Taiwan",Original,3/22/2013,3/30/2013,Fu Jen Catholic University
500009187,Michael DeFilippis,"Southerland, Steve",FL,2,2013,"Miami, FL",Original,3/27/2013,3/30/2013,Everglades Foundation
500009188,Emily Penn,"Harper, Gregg",MS,3,2013,"Taipei, Taiwan",Original,3/22/2013,3/29/2013,Fu Jen Catholic University
500009189,Barry Londeree,"Moran, James P.",VA,8,2013,"Miami, FL",Original,3/27/2013,3/30/2013,Everglades Foundation
500009190,Gregg Harper,"Harper, Gregg",MS,3,2013,"Taipei, Taiwan",Original,3/22/2013,3/29/2013,Fu Jen Catholic University
500009191,Erin Moffet,"Murphy, Patrick",FL,18,2013,"Miami, FL",Original,3/27/2013,3/30/2013,Everglades Foundaton
500009192,Jim Costa,"Costa, Jim",CA,16,2013,"Andechs, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009192,Jim Costa,"Costa, Jim",CA,16,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009192,Jim Costa,"Costa, Jim",CA,16,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009193,Donna M. Christensen,"Christensen, Donna M.",VI,0,2013,"Port of Spain, Trinidad and To",Original,3/24/2013,3/26/2013,Global Center for Behavioral Health-Caribbean Conference on Domestic Violence and Gender Equality
500009194,Michael Cravens,"Harper, Gregg",MS,3,2013,"Taipei, Taiwan",Original,3/22/2013,3/29/2013,Fu Jen Catholic University
500009195,John Fleming,"Fleming, John",LA,4,2013,"Taipei, Taiwan",Original,3/22/2013,3/29/2013,Fu Jen Catholic University
500009202,Lucille Roybal-Allard,"Roybal-Allard, Lucille",CA,40,2013,"Istanbul, Turkey",Original,4/1/2013,4/7/2013,Aspen Institute Congressional Program
500009203,Ryan Silverberg,"Kline, John",MN,2,2013,"Cambridge, MA",Original,4/3/2013,4/5/2013,Massachusetts Institute of Technology with a grant from Frankel Foundation to MIT Security Studies P
500009204,Gene Green,"Green, Gene",TX,29,2013,"Andechs, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009204,Gene Green,"Green, Gene",TX,29,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009204,Gene Green,"Green, Gene",TX,29,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009206,Jim Cooper,"Cooper, Jim",TN,5,2013,"Andechs, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009206,Jim Cooper,"Cooper, Jim",TN,5,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009206,Jim Cooper,"Cooper, Jim",TN,5,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"U.S. Association of Former Members of Congress, Atlantik-Brucke, Hanns-Seidel-Foundation"
500009207,Earl Blumenauer,"Blumenauer, Earl",OR,3,2013,"Istanbul, Turkey",Original,3/29/2013,4/7/2013,Aspen Institute Congressional Program
500009209,Ted Deutch,"Deutch, Theodore",FL,22,2013,"Istanbul, Turkey",Original,4/1/2013,4/7/2013,Aspen Institute Congressional Program
500009210,Tom Cole,"Cole, Tom",OK,4,2013,"Istanbul, Turkey",Original,4/1/2013,4/7/2013,Aspen Institute Congressional Program
500009211,Diana DeGette,"DeGette, Diana",CO,1,2013,"Berlin, Germany",Original,3/22/2013,3/29/2013,"The Congressional Study Group on Germany of U.S. Former Members of Congress, through funds from the"
500009211,Diana DeGette,"DeGette, Diana",CO,1,2013,"Munich, Germany",Original,3/22/2013,3/29/2013,"The Congressional Study Group on Germany of U.S. Former Members of Congress, through funds from the"
