Doc ID,Filer Name,Member Name,State,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500015378,Cesar Gonzalez,"Diaz-Balart, Mario",FL,25,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015379,Sheila Grant,"Carney, John C.",DE,0,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015380,Monica J. Volante,"Pitts, Joseph R.",PA,16,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015381,Scott Parker,"Bishop, Rob",UT,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015382,Kurt Schrader,"Schrader, Kurt",OR,5,2016,"Middleburg, VA",Original,3/18/2016,3/19/2016,Center Forward
500015383,Mark Spannagel,"LaMalfa, Doug",CA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015384,Paul Fitzpatrick,"Meadows, Mark",NC,11,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015385,Michelle Dorothy,"Peters, Scott",CA,52,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015386,Roy M. Schultheis,"Curbelo, Carlos",FL,26,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015388,Joseph M. Lillis,"Long, Billy",MO,7,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015389,Dustin Joseph Carmack,"DeSantis, Ron",FL,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015390,Michelle Seger,"Mooney, Alexander",WV,2,2016,"Middleburg, VA",Original,3/11/2016,3/13/2016,Alliance for Health Reform; The Commonwealth Fund
500015391,Bruce Miller,"Amodei, Mark",NV,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015392,William Todd Poole,"Hudson, Richard",NC,8,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015393,Meredith Gourash Dolan,"Gibbs, Bob",OH,7,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015394,Patrick Leopold,"Jenkins, Lynn",KS,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015395,Joshua Green,"Tipton, Scott",CO,3,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015397,Jeremy Deutsch,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015398,Thomas Van Flein,"Gosar, Paul",AZ,4,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015399,Sarah Rogers,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015400,Evan McMullin,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015401,Nate Hodson,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015402,Pam Stevens,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015403,Andrew Kent,"Dent, Charles",PA,15,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015404,Ben Falkowski,"Walorski, Jackie",IN,2,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015405,Daniel Kroese,"Ratcliffe, John",TX,4,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015406,Nick Crocker,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015407,Kara Hauck,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015408,Bradley Gentile,"Katko, John",NY,24,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015409,Jeremy Scott Petersen,"Costa, Jim",CA,16,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015410,John Thomas,"Rigell, E. Scott",VA,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015411,James Leuschen,"Hoyer, Steny",MD,5,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015412,Janelle Hinze,"Ashford, Brad",NE,2,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015413,Albert Lytton,"Ellmers, Renee L.",NC,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015414,Meagan McCanna,"Kline, John",MN,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015415,Eric Zulkosky,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015416,Richard Oliver Schwab,"Schweikert, David",AZ,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015417,Ben Stein,"Coffman, Mike",CO,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015418,Sean Joyce,"McHenry, Patrick",NC,10,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015419,Joby Young,"Scott, Austin",GA,8,2016,"Baltimore, MD",Original,3/18/2016,3/19/2016,The Congressional Institute
500015420,Edmund Peter Giambastiani III,"Rooney, Thomas",FL,17,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015421,Kathryn Grant,"Hoyer, Steny",MD,5,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015422,Seth Appleton,"Luetkemeyer, Blaine",MO,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015423,Richard Laukitis,"Walberg, Tim",MI,7,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015424,Sean Moran,"Miller, Candice S.",MI,10,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015425,Paul Ritacco,"Fitzpatrick, Michael G.",PA,8,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015426,Lorissa Bounds,"Salmon, Matt",AZ,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015427,Jamie Gahun,"Culberson, John",TX,7,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015428,Brendan Belair,"Collins, Doug",GA,9,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015429,Jennifer A. Hemingway,"Chaffetz, Jason",UT,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015431,Ami Bera,"Bera, Ami",CA,7,2016,"Middleburg, VA",Original,3/11/2016,3/13/2016,Alliance for Health Reform; The Commonwealth Fund
500015432,Lori Harju,"Brady, Kevin",TX,8,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015433,Steven Gilleland,"Carter, John",TX,31,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015434,Ami Bera,"Bera, Ami",CA,7,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015435,Thomas Tatum,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015436,Brett Horton,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015437,Martin Reiser,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015438,Chris Bond,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015439,Parker Hamilton Poling,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015440,John Barton Reising,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015441,Vivian Moeglein,"Westerman, Bruce",AR,4,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015442,Matt Hutson,"Poliquin, Bruce",ME,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015443,Peter S. Larkin,"Goodlatte, Bob",VA,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015444,Charles C. Keller,"Goodlatte, Bob",VA,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015445,Shelley H. Husband,"Goodlatte, Bob",VA,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015446,Teresa Koeberlein,"Black, Diane",TN,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015447,David Peluso,"McMorris Rodgers, Cathy",WA,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015448,Casey Street,"Palazzo, Steven",MS,4,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015449,James H. Hippe,"Fleischmann, Charles",TN,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015450,Jonah Shumate,"Crawford, Eric",AR,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015451,Chara McMichael,"Weber, Randy",TX,14,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015452,Michael Lukso,"Delaney, John",MD,6,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015453,Nicholas Stewart,"Hanna, Richard L.",NY,22,2016,"New York, NY",Original,3/3/2016,3/4/2016,United Nations Foundation
500015454,Nicholas Stewart,"Hanna, Richard L.",NY,22,2016,"New York, NY",Original,1/29/2016,1/29/2016,Success Academy Charter Schools
500015455,Mark Kelly,"Huelskamp, Tim",KS,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015456,Courtney Whetstone,"Stivers, Steve",OH,15,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015457,Jamie Jones Miller,"Wittman, Robert",VA,1,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015458,Corey Inglee,"Granger, Kay",TX,12,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015459,Melissa Murphy,"Rouzer, David",NC,7,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015460,Austin Weatherford,"Kinzinger, Adam",IL,16,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015461,Mike Smullen,"Johnson, Bill",OH,6,2016,"Baltimore, MD",Original,3/18/2016,3/19/2016,The Congressional Institute
500015462,David Stern,"Dold, Robert J.",IL,10,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015463,Aimee Brooke Bennett,"Hill, J.",AR,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015464,Ashlee Vinyard,"Smith, Lamar",TX,21,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015465,Gregory Facchiano,"Heck, Joseph J.",NV,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015466,Danielle Burr,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015467,Natalie Buchanan,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015468,Kelly Dixon,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015469,Ben Howard,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015470,Timothy Berry,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015471,Barrett Karr,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015472,Matthew Lira,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015473,Matthew Sparks,"McCarthy, Kevin",CA,23,2016,"Baltimore, MD",Original,3/18/2016,3/18/2016,The Congressional Institute
500015474,John David Grom,"Himes, James",CT,4,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015475,Christopher Alsup,"McCaul, Michael",TX,10,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015476,John Patrick Connell,"Young, Todd C.",IN,9,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015477,David G Bowser,"Walters, Mimi",CA,45,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015478,Joyce Meyer,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015479,Caleb Smith,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015480,Michael Ricci,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015481,Tom Andrews,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015482,Brendan Buck,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015483,Derrick Dockery,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015484,Kelly Craven,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015485,AshLee Strong,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015486,Dave Hoppe,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015487,Mark Epley,"Ryan, Paul",WI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015488,Tucker Knott,"Holding, George",NC,2,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015489,Chad Obermiller,"Bera, Ami",CA,7,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015490,John Billings,"Benishek, Dan",MI,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015491,Jeanette Whitener,"Neugebauer, Randy",TX,19,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015492,Matthew Bravo,"Scalise, Steve",LA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015493,William Tighe,"Marino, Tom",PA,10,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015494,Lori McMahon,"Johnson, Sam",TX,3,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015495,Richard T. (Rick) Dykema,"Rohrabacher, Dana",CA,48,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015496,James Matthew McCullough,"Bost, Mike",IL,12,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015497,Lindley Kratovil,"Stefanik, Elise",NY,21,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015498,Damon P. Nelson,"Nunes, Devin",CA,22,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015499,Jason Larrabee,"Denham, Jeff",CA,10,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015500,Paul Smith,"Blum, Rod",IA,1,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015501,Thomas Harrison Lewis,"Nugent, Richard B.",FL,11,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015502,Brian Schubert,"Meehan, Patrick",PA,7,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015503,Jonathan Smith,"Kilmer, Derek",WA,6,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015504,Dave Natonski,"Yoder, Kevin",KS,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015505,Philip G. Kiko,"Gowdy, Trey",SC,4,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015506,Jonathan Hayes,"Franks, Trent",AZ,8,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015507,David Ramey,"Calvert, Ken",CA,42,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015508,Stoney Burke,"Hurd, Will",TX,23,2016,"Baltimore, MD",Original,3/18/2016,3/19/2016,The Congressional Institute
500015509,Ryan Tarrant,"Moolenaar, John",MI,4,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015510,Omar Raschid,"Yoho, Ted",FL,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015511,Adam Magary,"Lamborn, Doug",CO,5,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015512,Derek N. Harley,"Wenstrup, Brad",OH,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015513,Mary Frances Repko,"Hoyer, Steny",MD,5,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015514,Brian Romick,"Hoyer, Steny",MD,5,2016,"Middleburg, VA",Original,3/17/2016,3/19/2016,Center Forward
500015515,Steven Pfrang,"LaHood, Darin",IL,18,2016,"Baltimore, MD",Original,3/17/2016,3/17/2016,The Congressional Institute
500015516,Ritika Robertson,"Buck, Ken",CO,4,2016,"St. Michael's, MD",Amendment,2/18/2016,2/19/2016,The Heritage Foundation
500015517,Katherine M. Clark,"Clark, Katherine",MA,5,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015517,Katherine M. Clark,"Clark, Katherine",MA,5,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015518,Suzan K. DelBene,"DelBene, Suzan",WA,1,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015518,Suzan K. DelBene,"DelBene, Suzan",WA,1,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015519,Barbara Lee,"Lee, Barbara",CA,13,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015519,Barbara Lee,"Lee, Barbara",CA,13,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015520,James Wiley Deck,"Mica, John L.",FL,7,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015521,Aaron Hiller,"Conyers, John",MI,13,2016,"Brussels, Belgium",Original,3/28/2016,4/2/2016,Progressive Policy Institute
500015521,Aaron Hiller,"Conyers, John",MI,13,2016,"London, United Kingdom",Original,3/28/2016,4/2/2016,Progressive Policy Institute
500015522,David Mork,"Roskam, Peter",IL,6,2016,"Baltimore, MD",Original,3/17/2016,3/18/2016,The Congressional Institute
500015523,Eric Bohl,"Smith, Jason",MO,8,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015524,Andy Harris,"Harris, Andy",MD,1,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015524,Andy Harris,"Harris, Andy",MD,1,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015525,Jordan See,"Harper, Gregg",MS,3,2016,"Las Vegas, NV",Amendment,2/29/2016,3/3/2016,Health Information Management Systems Society (HIMSS)
500015526,Brian Chatwin,"Mooney, Alexander",WV,2,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015527,Alexandra E. Vecchio,"Quigley, Mike",IL,5,2016,"New York, NY",Original,3/30/2016,4/2/2016,National Biodiesel Foundation
500015528,Melissa Froelich,"Upton, Fred",MI,6,2016,"Brussels, Belgium",Original,3/28/2016,4/2/2016,Progressive Policy Institute
500015528,Melissa Froelich,"Upton, Fred",MI,6,2016,"London, United Kingdom",Original,3/28/2016,4/2/2016,Progressive Policy Institute
500015529,Michael Cravens,"Harper, Gregg",MS,3,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015530,Zoe Lofgren,"Lofgren, Zoe",CA,19,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015530,Zoe Lofgren,"Lofgren, Zoe",CA,19,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015531,Mo Brooks,"Brooks, Mo",AL,5,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015531,Mo Brooks,"Brooks, Mo",AL,5,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015532,Deborah Weigel,"Ribble, Reid J.",WI,8,2016,"Kyiv, Ukraine",Original,3/28/2016,4/2/2016,American Center for a European Ukraine
500015533,Carson Middleton,"Pitts, Joseph R.",PA,16,2016,"Cairo, Egypt",Original,3/28/2016,4/3/2016,"Hands Along the Nile Development Services, Inc.; Presbyterian Church USA; United Church of Christ; C"
500015534,John Garamendi,"Garamendi, John",CA,3,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015534,John Garamendi,"Garamendi, John",CA,3,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015535,"Carleton Richard Wilkins, Jr.","DesJarlais, Scott",TN,4,2016,"New York, NY",Original,3/3/2016,3/6/2016,United Nations Foundation
500015536,Rachel Kelly,"Himes, James",CT,4,2016,"Brussells, Belgium",Original,3/27/2016,4/2/2016,Progressive Policy Institute
500015536,Rachel Kelly,"Himes, James",CT,4,2016,"London, United Kingdom",Original,3/27/2016,4/2/2016,Progressive Policy Institute
500015537,Jeffrey Freeland,"Collins, Chris",NY,27,2016,"New York, NY",Original,4/4/2016,4/5/2016,Internet Association
500015538,Bradley Byrne,"Byrne, Bradley",AL,1,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015538,Bradley Byrne,"Byrne, Bradley",AL,1,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015539,Peter J. Roskam,"Roskam, Peter",IL,6,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015539,Peter J. Roskam,"Roskam, Peter",IL,6,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015540,Paul K. Beck,"Eshoo, Anna",CA,18,2016,"New York, NY",Original,3/30/2016,3/31/2016,National Biodiesel Foundation
500015541,Robert Adkerson,"Loudermilk, Barry",GA,11,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015542,Denise Forte,"Scott, Robert",VA,3,2016,"Warrenton, VA",Original,3/30/2016,3/31/2016,Postsecondary National Policy Institute
500015543,Stephanie Valle,"Gibson, Christopher P.",NY,19,2016,"Baltimore, MD",Original,3/18/2016,3/19/2016,The Congressional Institute
500015544,Allan E. Filip,"Bishop, Mike",MI,8,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015545,Benjamin Elleson,"Long, Billy",MO,7,2016,"New York, NY",Original,4/4/2016,4/5/2016,Internet Association
500015546,Gerald E. Connolly,"Connolly, Gerald",VA,11,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015546,Gerald E. Connolly,"Connolly, Gerald",VA,11,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015547,Matthew Price,"Hastings, Alcee",FL,20,2016,"Key Largo, FL",Original,3/30/2016,4/2/2016,Everglades Foundation Inc.
500015547,Matthew Price,"Hastings, Alcee",FL,20,2016,"Miami, FL",Original,3/30/2016,4/2/2016,Everglades Foundation Inc.
500015548,Jenell Biggs,"Salmon, Matt",AZ,5,2016,"Miami, FL",Original,3/30/2016,4/1/2016,American Youth Policy Forum
500015550,Matthew Weisman,"Cohen, Steve",TN,9,2016,"New York, NY",Original,4/4/2016,4/5/2016,Internet Association
500015551,James Tyler Grimm,"Issa, Darrell",CA,49,2016,"Brussels, Belgium",Original,3/28/2016,4/2/2016,Progressive Policy Institute
500015551,James Tyler Grimm,"Issa, Darrell",CA,49,2016,"London, United Kingdon",Original,3/28/2016,4/2/2016,Progressive Policy Institute
500015552,Candace Walls,"Murphy, Patrick",FL,18,2016,"Key Largo, FL",Original,3/30/2016,4/2/2016,"Everglades Foundation, Inc."
500015552,Candace Walls,"Murphy, Patrick",FL,18,2016,"Miami, FL",Original,3/30/2016,4/2/2016,"Everglades Foundation, Inc."
500015553,Bob Haueter,"Farenthold, Blake",TX,27,2016,"Baltimore, MD",Amendment,3/17/2016,3/19/2016,The Congressional Institute
500015554,Rayna Reid,"Scott, Robert",VA,3,2016,"Warrenton, VA",Original,3/30/2016,3/31/2016,Postsecondary National Policy Institute
500015555,Christian Haines,"Scott, Robert",VA,3,2016,"Warrenton, VA",Original,3/30/2016,3/31/2016,Postsecondary National Policy Institute
500015556,Adam Wood,"Ellmers, Renee L.",NC,2,2016,"New York, NY",Original,4/4/2016,4/5/2016,Internet Association
500015557,Ryan Canfield,"Rogers, Harold",KY,5,2016,"Kyiv, Ukraine",Original,3/28/2016,4/2/2016,American Center for a European Ukraine
500015558,Nicole Kirsch,"Buck, Ken",CO,4,2016,"Quantico, VA",Original,4/1/2016,4/1/2016,The Heritage Foundation
500015559,Rick Larsen,"Larsen, Rick",WA,2,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015559,Rick Larsen,"Larsen, Rick",WA,2,2016,"Nanjing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
500015560,Anna Marie DiMascia,"Fitzpatrick, Michael G.",PA,8,2016,"Quantico, VA",Original,4/1/2016,4/1/2016,The Heritage Foundation
500015562,Jason Attermann,"Deutch, Theodore",FL,22,2016,"Key Largo, FL",Original,3/30/2016,4/2/2016,"Everglades Foundation, Inc."
500015562,Jason Attermann,"Deutch, Theodore",FL,22,2016,"Miami, FL",Original,3/30/2016,4/2/2016,"Everglades Foundation, Inc."
500015563,Montgomery Pace,"Emmer, Tom",MN,6,2016,"Quantico, VA",Original,4/1/2016,4/1/2016,The Heritage Foundation
500015564,Edward H. Johnson,"Haas, Karen",,,2016,"Harwich, MA",Original,4/1/2016,4/3/2016,Massachusetts Court Reporters Association
500015565,Robert Boland,"Emmer, Tom",MN,6,2016,"Baltimore, MD",Original,3/17/2016,3/19/2016,The Congressional Institute
500015566,Dennis Sills,"Butterfield, G.",NC,1,2016,"New York, NY",Original,3/30/2016,3/31/2016,National Biodiesel Foundation
500015567,Jonathan Gilbert,"Matsui, Doris",CA,6,2016,"New York, NY",Original,3/30/2016,3/31/2016,National Biodiesel Foundation
500015568,David E. Price,"Price, David",NC,4,2016,"Beijing, China",Original,3/28/2016,4/4/2016,Aspen Institute Congressional Program
