DocID,FilerName,MemberName,Sate,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500017702,Chris Crawford,"Carter, Earl",GA,1,2017,"Nagoya, Japan",Original,5/27/2017,6/3/2017,US Association of Former Members of Congress
500017702,Chris Crawford,"Carter, Earl",GA,1,2017,"Tokyo, Japan",Original,5/27/2017,6/3/2017,US Association of Former Members of Congress
500017703,Thomas Hester,"McCaul, Michael",TX,10,2017,"San Francisco, CA",Original,5/30/2017,6/2/2017,Information Technology and Innovation Foundation
500017704,Susan Parker,"Kelly, Trent",MS,1,2017,"Baltimore, MD",Original,5/11/2017,5/13/2017,The Congressional Institute
500017705,Courtney Kum,"Knight, Stephen",CA,25,2017,"Guatemala City, Guatemala",Original,5/6/2017,5/13/2017,International Republican Institute
500017706,Erica Woods,"Thompson, Bennie",MS,2,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017708,John Moolenaar,"Moolenaar, John",MI,4,2017,"Kyiv, Ukraine",Original,5/30/2017,6/1/2017,The Prayer Group in the Parliament of Ukraine
500017709,Jennifer Cox,"Kildee, Daniel",MI,5,2017,"Tokyo, Japan",Original,5/27/2017,6/3/2017,U.S. Association of Former Members of Congress
500017710,Jonathan Smith,"Kilmer, Derek",WA,6,2017,"Tokyo, Japan",Original,5/27/2017,6/5/2017,U.S. Association of Former Members of Congress
500017711,Anna Hevia,"Cardenas, Tony",CA,29,2017,"Los Angeles, CA",Original,5/14/2017,5/16/2017,Internet Association
500017712,Mark Howell,"Espaillat, Adriano",NY,13,2017,"Stevensville, MD",Original,5/31/2017,6/1/2017,Postsecondary National Policy Institute (PNPI)
500017713,Mia Love,"Love, Mia",UT,4,2017,"Port Au Prince, Haiti",Amendment,5/27/2017,5/30/2017,"Operation Underground Railroad, Inc."
500017713,Mia Love,"Love, Mia",UT,4,2017,"Santo Domindo, Dominican Repub",Amendment,5/27/2017,5/30/2017,"Operation Underground Railroad, Inc."
500017714,Stephen Lynch,"Lynch, Stephen",MA,8,2017,"Berlin, Germany",Original,5/29/2017,6/2/2017,The Aspen Institute Congressional Program
500017716,James Himes,"Himes, James",CT,4,2017,"Berlin, Germany",Original,5/29/2017,6/4/2017,The Aspen Institute Congressional Program
500017717,Justin Sok,"Smith, Jason",MO,8,2017,"Baltimore, MD",Original,5/11/2017,5/13/2017,The Congressional Institute
500017718,Shannon Sorensen,"Chaffetz, Jason",UT,3,2017,"Los Angeles, CA",Amendment,5/14/2017,5/16/2017,Internet Association
500017719,Scott Tipton,"Tipton, Scott",CO,3,2017,"Berlin, Germany",Original,5/29/2017,6/4/2017,Aspen Institute Congressional Program
500017720,Jacob Olson,"Young, David",IA,3,2017,"Baltimore, MD",Original,5/11/2017,5/13/2017,The Congressional Institute
500017721,Jacqueline Usyk,"Cardenas, Tony",CA,29,2017,"Hiroshima, Japan",Original,5/27/2017,6/3/2017,Japan Center for International Exchange
500017721,Jacqueline Usyk,"Cardenas, Tony",CA,29,2017,"Tokyo, Japan",Original,5/27/2017,6/3/2017,Japan Center for International Exchange
500017722,Meghan Ann Badame,"Hunter, Duncan",CA,52,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017723,Samuel Negatu,"Cartwright, Matt",PA,17,2017,"San Francisco, CA",Original,5/31/2017,6/4/2017,Information Technology and Innovation Foundation
500017724,Robyn Wheeler Grange,"Rush, Bobby",IL,1,2017,"Houston, TX",Original,5/16/2017,5/19/2017,US Association of Former Members of Congress
500017725,David Splinter,"Brady, Kevin",TX,8,2017,"New York, NY",Original,5/31/2017,6/2/2017,Columbia Law School
500017726,Sarah Trister,"Cicilline, David",RI,1,2017,"Port-au-Prince, Haiti",Original,5/28/2017,6/2/2017,United Nations Foundation
500017726,Sarah Trister,"Cicilline, David",RI,1,2017,"Santo Domingo, Dominican Repub",Original,5/28/2017,6/2/2017,United Nations Foundation
500017727,Hilary Ranieri,"McMorris Rodgers, Cathy",WA,5,2017,"Port-au-Prince, Haiti",Original,5/28/2017,6/2/2017,United Nations Foundation
500017727,Hilary Ranieri,"McMorris Rodgers, Cathy",WA,5,2017,"Santo Domingo, Dominican Repub",Original,5/28/2017,6/2/2017,United Nations Foundation
500017728,Benjamin Mason,"Young, David",IA,3,2017,"Baltimore, MD",Original,5/11/2017,5/13/2017,The Congressional Institute
500017729,Mary Christina Riley,"Ferguson, A.",GA,3,2017,"Stevensville, MD",Original,5/31/2017,6/1/2017,Postsecondary National Policy Institute
500017730,Erin O'Quinn,"Bera, Ami",CA,7,2017,"Port-au-Prince, Haiti",Original,5/28/2017,6/4/2017,United Nations Foundation
500017730,Erin O'Quinn,"Bera, Ami",CA,7,2017,"Santo Domingo, Dominican Repub",Original,5/28/2017,6/4/2017,United Nations Foundation
500017731,John Garamendi,"Garamendi, John",CA,3,2017,"Berlin, Germany",Original,5/29/2017,6/4/2017,Aspen Institute Congressional Program
500017732,Juan E. Lopez,"Costa, Jim",CA,16,2017,"Nagoya, Japan",Original,5/27/2017,6/5/2017,US Association of Former Members of Congress
500017732,Juan E. Lopez,"Costa, Jim",CA,16,2017,"Tokyo, Japan",Original,5/27/2017,6/5/2017,US Association of Former Members of Congress
500017733,Robert Adkerson,"Loudermilk, Barry",GA,11,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017734,Shellie Bressler,"Royce, Edward",CA,39,2017,"Port-au-Prince, Haiti",Original,5/28/2017,6/2/2017,United Nations Foundation
500017734,Shellie Bressler,"Royce, Edward",CA,39,2017,"Santo Domingo, Dominican Repub",Original,5/28/2017,6/2/2017,United Nations Foundation
500017735,Robert Aderholt,"Aderholt, Robert",AL,4,2017,"Bucharest, Romania",Original,5/25/2017,5/31/2017,Fellowship Foundation d.b.a. International Foundation
500017735,Robert Aderholt,"Aderholt, Robert",AL,4,2017,"Plovdiv, Bulgaria",Original,5/25/2017,5/31/2017,Fellowship Foundation d.b.a. International Foundation
500017735,Robert Aderholt,"Aderholt, Robert",AL,4,2017,"Vienna, Austria",Original,5/25/2017,5/31/2017,Fellowship Foundation d.b.a. International Foundation
500017736,David Price,"Price, David",NC,4,2017,"Berlin, Germany",Original,5/26/2017,6/4/2017,Aspen Institute Congressional Program
500017737,Hannah Schiller,"Roskam, Peter",IL,6,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017738,Sean Snyder,"Dent, Charles",PA,15,2017,"Redmond, WA",Original,5/31/2017,6/4/2017,Microsoft
500017739,Ashley M. Gutwein,"Chabot, Steve",OH,1,2017,"Redmond, WA",Original,5/31/2017,6/2/2017,Microsoft
500017740,Mark Sanford,"Sanford, Mark",SC,1,2017,"Abu Concession, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017740,Mark Sanford,"Sanford, Mark",SC,1,2017,"Frankfurt, Germany",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017740,Mark Sanford,"Sanford, Mark",SC,1,2017,"Linyanti Reserve, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017742,Mark Henson,"Himes, James",CT,4,2017,"Seattle, WA",Original,5/31/2017,6/2/2017,Microsoft
500017744,Elizabeth Tara Amster,"Rice, Kathleen",NY,4,2017,"Redmond, WA",Original,5/31/2017,6/2/2017,Microsoft
500017746,Derron Bennett,"Lawson, Al",FL,5,2017,"Port-au-Prince, Haiti",Original,5/28/2017,6/4/2017,United Nations Foundation
500017746,Derron Bennett,"Lawson, Al",FL,5,2017,"Santo Domingo, Dominican Repub",Original,5/28/2017,6/4/2017,United Nations Foundation
500017747,Aimee Brooke Bennett,"Hill, J.",AR,2,2017,"Nagoya, Japan",Original,5/27/2017,6/3/2017,US Association of Former Members of Congress
500017747,Aimee Brooke Bennett,"Hill, J.",AR,2,2017,"Tokyo, Japan",Original,5/27/2017,6/3/2017,US Association of Former Members of Congress
500017748,James Carstensen,"Young, David",IA,3,2017,"Redmond, WA",Original,5/31/2017,6/2/2017,Microsoft
500017749,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2017,"Abu Concession, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017749,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2017,"Frankfurt, Germany",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017749,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2017,"Linyanti Reserve, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017750,Clay Boggs,"Torres, Norma",CA,35,2017,"Port-au-Prince, Haiti",Original,5/28/2017,6/2/2017,United Nations Foundation
500017750,Clay Boggs,"Torres, Norma",CA,35,2017,"Santo Domingo, Dominican Repub",Original,5/28/2017,6/2/2017,United Nations Foundation
500017751,William R Archer,"Fortenberry, Jeff",NE,1,2017,"Nagoya, Japan",Original,5/27/2017,6/3/2017,US Association of Former Members of Congress
500017751,William R Archer,"Fortenberry, Jeff",NE,1,2017,"Tokyo, Japan",Original,5/27/2017,6/3/2017,US Association of Former Members of Congress
500017752,Russell Thomasson,"Arrington, Jodey",TX,19,2017,"Hot Springs, VA",Original,3/23/2017,3/25/2017,Congressional Institute
500017753,Cyrus Artz,"Foxx, Virginia",NC,5,2017,"Palo Alto, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017753,Cyrus Artz,"Foxx, Virginia",NC,5,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017754,Dominique Spadavecchia,"Posey, Bill",FL,8,2017,"New York, NY",Original,5/30/2017,6/2/2017,Woodrow Wilson International Center for Scholars
500017755,Samantha Schifrin,"Price, David",NC,4,2017,"Tallinn, Estonia",Original,5/27/2017,6/2/2017,International Republican Institute
500017755,Samantha Schifrin,"Price, David",NC,4,2017,"Tartu, Estonia",Original,5/27/2017,6/2/2017,International Republican Institute
500017756,David Joyce,"Joyce, David",OH,14,2017,"Abu Concession, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017756,David Joyce,"Joyce, David",OH,14,2017,"Frankfurt, Germany",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017756,David Joyce,"Joyce, David",OH,14,2017,"Linyanti Reserve, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017757,Anna Hevia,"Cardenas, Tony",CA,29,2017,"Redmond, WA",Original,5/31/2017,6/2/2017,Microsoft
500017758,George Fishman,"Goodlatte, Bob",VA,6,2017,"Seattle, WA",Original,5/31/2017,6/2/2017,Microsoft
500017759,Chris Stewart,"Stewart, Chris",UT,2,2017,"Abu Concession, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017759,Chris Stewart,"Stewart, Chris",UT,2,2017,"Frankfurt, Germany",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017759,Chris Stewart,"Stewart, Chris",UT,2,2017,"Linyanti Reserve, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017760,Kristen O'Neill,"Green, Gene",TX,29,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017761,Kathleen Rice,"Rice, Kathleen",NY,4,2017,"Berlin, Germany",Original,5/30/2017,6/3/2017,US Association of Former Members of Congress
500017762,Chellie Pingree,"Pingree, Chellie",ME,1,2017,"Berlin, Germany",Original,5/25/2017,6/3/2017,US Association of Former Members of Congress
500017762,Chellie Pingree,"Pingree, Chellie",ME,1,2017,"Hamburg, Germany",Original,5/25/2017,6/3/2017,US Association of Former Members of Congress
500017763,"Timothy A. Daniels, Jr.","Harris, Andy",MD,1,2017,"New York, NY",Original,5/30/2017,6/2/2017,Woodrow Wilson International Center for Scholars
500017764,James Gee,"Watson Coleman, Bonnie",NJ,12,2017,"Seattle, WA",Original,5/31/2017,6/2/2017,Microsoft
500017765,Joshua Snead,"Brady, Kevin",TX,8,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017766,Nita Lowey,"Lowey, Nita",NY,17,2017,"Berlin, Germany",Original,5/26/2017,6/4/2017,Aspen Institute Congressional Program
500017767,Peter Welch,"Welch, Peter",VT,0,2017,"Berlin, Germany",Original,5/25/2017,6/4/2017,Aspen Institute Congressional Program
500017768,Amy Murphy,"Barton, Joe",TX,6,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017769,Charles Dent,"Dent, Charles",PA,15,2017,"Berlin, Germany",Original,5/30/2017,6/3/2017,US Association of Former Members of Congress
500017769,Charles Dent,"Dent, Charles",PA,15,2017,"Hamburg, Germany",Original,5/30/2017,6/3/2017,US Association of Former Members of Congress
500017770,Niki Tsongas,"Tsongas, Niki",MA,3,2017,"Berlin, Germany",Original,5/30/2017,6/3/2017,US Association of Former Members of Congress
500017770,Niki Tsongas,"Tsongas, Niki",MA,3,2017,"Hamburg, Germany",Original,5/30/2017,6/3/2017,US Association of Former Members of Congress
500017772,Henry Cuellar,"Cuellar, Henry",TX,28,2017,"Abu Concession, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017772,Henry Cuellar,"Cuellar, Henry",TX,28,2017,"Frankfurt, Germany",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017772,Henry Cuellar,"Cuellar, Henry",TX,28,2017,"Linyanti Reserve, Botswana",Original,5/30/2017,6/6/2017,International Conservation Caucus Foundation
500017773,Austin Durrer,"Crist, Charlie",FL,13,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017774,Ashley Baker,"Veasey, Marc",TX,33,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017775,"William ""Walker"" Gallman","Allen, Rick",GA,12,2017,"Los Angeles, CA",Original,6/12/2017,6/14/2017,Entertainment Software Association
500017776,Timothy Duane Hysom,"Lowenthal, Alan",CA,47,2017,"Baltimore, MD",Original,6/9/2017,6/10/2017,US Association of Former Members of Congress
500017777,Keenan Austin,"McEachin, A.",VA,4,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017778,Edward Rolwes,"Luetkemeyer, Blaine",MO,3,2017,"Los Angeles, CA",Original,6/12/2017,6/14/2017,Entertainment Software Association
500017779,Elliott R. Phaup,"Ruppersberger, C.",MD,2,2017,"Los Angeles, CA",Original,6/12/2017,6/14/2017,Entertainment Software Association
500017780,Julie Tagen,"Raskin, Jamie",MD,8,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017781,Joseph Lillis,"Long, Billy",MO,7,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017782,Andy Biggs,"Biggs, Andy",AZ,5,2017,"New York, NY",Amendment,2/8/2017,2/10/2017,Heritage Foundation
500017784,Michael Quibuyen,"Carbajal, Salud",CA,24,2017,"Los Angeles, CA",Original,6/11/2017,6/14/2017,Entertainment Software Association
500017785,Drew Colliatie,"Smith, Lamar",TX,21,2017,"San Francisco, CA",Original,5/31/2017,6/2/2017,Information Technology and Innovation Foundation
500017786,Mark E. Dreiling,"Bacon, Don",NE,2,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017787,Laurie Saroff,"Correa, J.",CA,46,2017,"Baltimore, MD",Original,6/9/2017,6/11/2017,US Association of Former Members of Congress
500017788,Nairobi Cratic,"Moore, Gwen",WI,4,2017,"Los Angeles, CA",Original,6/12/2017,6/14/2017,Entertainment Software Association
500017789,Shana Chandler,"Smith, Adam",WA,9,2017,"Los Angeles, CA",Original,6/12/2017,6/14/2017,Entertainment Software Association
500017790,Will Hurd,"Hurd, Will",TX,23,2017,"Aspen, CO",Original,6/30/2017,7/1/2017,Aspen Institute
500017791,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Miami Beach, FL",Original,6/23/2017,6/26/2017,United States Conference of Mayors
500017792,Todd Sloves,"Crowley, Joseph",NY,14,2017,"Berlin, Germany",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017792,Todd Sloves,"Crowley, Joseph",NY,14,2017,"Brussels, Belgium",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017792,Todd Sloves,"Crowley, Joseph",NY,14,2017,"Paris, France",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017793,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Berlin, Germany",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017793,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Brussels, Belgium",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017793,Robert Edmonson,"Pelosi, Nancy",CA,12,2017,"Paris, France",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017794,Beto O'Rourke,"O'Rourke, Beto",TX,16,2017,"Aspen, CO",Original,6/30/2017,7/2/2017,Aspen Institute
500017795,Thomas Van Flein,"Gosar, Paul",AZ,4,2017,"Paris, France",Original,6/30/2017,7/4/2017,Organization of Iranian American Communities-US
500017796,Robert Pittenger,"Pittenger, Robert",NC,9,2017,"Paris, France",Original,6/30/2017,7/2/2017,Organization of Iranian American Communities-US
500017797,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Miami Beach, FL",Amendment,6/23/2017,6/26/2017,United States Conference of Mayors
500017798,Igor Birman,"McClintock, Tom",CA,4,2017,"Paris, France",Original,6/30/2017,7/3/2017,Organization of Iranian American Communities-US
500017799,Earl Blumenauer,"Blumenauer, Earl",OR,3,2017,"Jerusalem, Israel",Original,6/30/2017,7/7/2017,J Street Education Fund
500017799,Earl Blumenauer,"Blumenauer, Earl",OR,3,2017,"Tel Aviv, Israel",Original,6/30/2017,7/7/2017,J Street Education Fund
500017800,Nancy Louise Peele,"Graves, Garret",LA,6,2017,"Seattle, WA",Original,7/5/2017,7/7/2017,Microsoft
500017801,Ted Poe,"Poe, Ted",TX,2,2017,"Paris, France",Original,6/30/2017,7/2/2017,Organization of Iranian America Communities-US
500017802,Oren Adaki,"Royce, Edward",CA,39,2017,"Paris, France",Original,6/30/2017,7/4/2017,Organization of Iranian American Communities-US
500017803,Jessica Roxburgh,"Rohrabacher, Dana",CA,48,2017,"Paris, France",Original,6/30/2017,7/4/2017,Organization of Iranian American Communities-US
500017804,Debra J. Entenman,"Smith, Adam",WA,9,2017,"Dayton, OH",Original,5/21/2017,5/23/2017,Kettering Foundation
500017805,Kelsey Anlakh,"Blumenauer, Earl",OR,3,2017,"Warrenton, VA",Original,5/6/2017,5/7/2017,Partnership for a Secure America
500017806,Cheri Bustos,"Bustos, Cheri",IL,17,2017,"Amman, Jordan",Original,7/6/2017,7/9/2017,Cooperative Assistance for Relief Everywhere (CARE)
500017807,Andrew Scibetta,"Correa, J.",CA,46,2017,"Redmond, WA",Original,7/5/2017,7/7/2017,Microsoft
500017808,Elizabeth Cunningham,"Royce, Edward",CA,39,2017,"Quantico, VA",Original,4/7/2017,4/7/2017,Heritage Foundation
500017809,Krista Stafford,"McHenry, Patrick",NC,10,2017,"Berlin, Germany",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017809,Krista Stafford,"McHenry, Patrick",NC,10,2017,"Brussels, Belgium",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017809,Krista Stafford,"McHenry, Patrick",NC,10,2017,"Paris, France",Original,7/2/2017,7/8/2017,Woodrow Wilson International Center for Scholars
500017810,Alexandra Sabater,"Gallego, Ruben",AZ,7,2017,"Redmond, WA",Original,7/5/2017,7/7/2017,Microsoft
500017811,Eric Benjamin Kanter,"Moulton, Seth",MA,6,2017,"Seattle, WA",Original,7/5/2017,7/7/2017,Microsoft
500017812,Adam Wolf,"Curbelo, Carlos",FL,26,2017,"Redmond, WA",Original,7/5/2017,7/7/2017,Microsoft
500017814,Scott Johnson,"Goodlatte, Bob",VA,6,2017,"Seattle, WA",Original,7/5/2017,7/7/2017,Microsoft
500017815,Tom Cole,"Cole, Tom",OK,4,2017,"New York, NY",Original,7/8/2017,7/9/2017,ABC News
500017816,Bonnie Watson Coleman,"Watson Coleman, Bonnie",NJ,12,2017,"Jerusalem, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017816,Bonnie Watson Coleman,"Watson Coleman, Bonnie",NJ,12,2017,"Tel Aviv, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017818,Ami Bera,"Bera, Ami",CA,7,2017,"Amman, Jordan",Original,7/6/2017,7/9/2017,Cooperative Assistance for Relief Everywhere
500017819,Elizabeth Connolly,"Blunt Rochester, Lisa",DE,0,2017,"Seattle, WA",Original,7/5/2017,7/7/2017,Microsoft
500017820,Paul Behrends,"Royce, Edward",CA,39,2017,"Paris, France",Original,6/30/2017,7/2/2017,Organization of Iranian American Communities-US
500017822,Bonnie Watson Coleman,"Watson Coleman, Bonnie",NJ,12,2017,"Amman, Jordan",Original,7/6/2017,7/9/2017,Cooperative Assistance for Relief Everywhere (CARE)
500017823,Cheri Bustos,"Bustos, Cheri",IL,17,2017,"Jerusalem, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017823,Cheri Bustos,"Bustos, Cheri",IL,17,2017,"Tel Aviv, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017824,Earl Blumenauer,"Blumenauer, Earl",OR,3,2017,"Tel Aviv, Israel",Amendment,6/30/2017,7/7/2017,J Street Education Fund
500017825,Dwight Evans,"Evans, Dwight",PA,2,2017,"Tel Aviv, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017826,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Jerusalem, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017826,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Tel Aviv, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017827,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Amman, Jordan",Original,7/6/2017,7/9/2017,Cooperative Assistance for Relief Everywhere
500017828,Ami Bera,"Bera, Ami",CA,7,2017,"Jerusalem, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017828,Ami Bera,"Bera, Ami",CA,7,2017,"Tel Aviv, Israel",Original,6/30/2017,7/6/2017,J Street Education Fund
500017830,Yvette D. Clarke,"Clarke, Yvette",NY,9,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500017831,Bridgette DeHart,"Clarke, Yvette",NY,9,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500017833,Barbara Lee,"Lee, Barbara",CA,13,2017,"Jerusalem, Israel",Original,6/30/2017,7/7/2017,J Street Education Fund
500017833,Barbara Lee,"Lee, Barbara",CA,13,2017,"Tel Aviv, Israel",Original,6/30/2017,7/7/2017,J Street Education Fund
500017834,Dwight Evans,"Evans, Dwight",PA,2,2017,"Amman, Jordan",Original,7/6/2017,7/9/2017,Cooperative Assistance for Relief Everywhere (CARE)
500017835,Tom Garrett,"Garrett, Thomas",VA,5,2017,"Paris, France",Original,6/30/2017,7/3/2017,Organization of Iranian American Communities-US
500017836,Danny Davis,"Davis, Danny",IL,7,2017,"Kingston, Jamaica",Original,7/5/2017,7/7/2017,Biojam Industrial Research & Development Global Inc.
500017837,Joshua Satterfield,"Love, Mia",UT,4,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017837,Joshua Satterfield,"Love, Mia",UT,4,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017837,Joshua Satterfield,"Love, Mia",UT,4,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017838,Taylor Clausen,"Royce, Edward",CA,39,2017,"Bukavu, Democratic Republic of",Original,7/1/2017,7/9/2017,International Committee of the Red Cross
500017838,Taylor Clausen,"Royce, Edward",CA,39,2017,"Goma, Democratic Republic of t",Original,7/1/2017,7/9/2017,International Committee of the Red Cross
500017838,Taylor Clausen,"Royce, Edward",CA,39,2017,"Kinshasa, Democratic Republic",Original,7/1/2017,7/9/2017,International Committee of the Red Cross
500017839,Piero Tozzi,"Royce, Edward",CA,39,2017,"Bukavu, Democratic Republic of",Original,7/1/2017,7/9/2017,International Committee of the Red Cross
500017839,Piero Tozzi,"Royce, Edward",CA,39,2017,"Goma, Democratic Republic of t",Original,7/1/2017,7/9/2017,International Committee of the Red Cross
500017839,Piero Tozzi,"Royce, Edward",CA,39,2017,"Kinshasa, Democratic Republic",Original,7/1/2017,7/9/2017,International Committee of the Red Cross
500017840,Brian Barnard,"Jenkins, Evan",WV,3,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017840,Brian Barnard,"Jenkins, Evan",WV,3,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017840,Brian Barnard,"Jenkins, Evan",WV,3,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017841,Sharon Wagener,"Brownley, Julia",CA,26,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017841,Sharon Wagener,"Brownley, Julia",CA,26,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017841,Sharon Wagener,"Brownley, Julia",CA,26,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017842,Derron Bennett,"Lawson, Al",FL,5,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017842,Derron Bennett,"Lawson, Al",FL,5,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017842,Derron Bennett,"Lawson, Al",FL,5,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017843,Amy Surber,"Calvert, Ken",CA,42,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017843,Amy Surber,"Calvert, Ken",CA,42,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017843,Amy Surber,"Calvert, Ken",CA,42,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017844,Alexander J. Hutkin,"Russell, Steve",OK,5,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017844,Alexander J. Hutkin,"Russell, Steve",OK,5,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017844,Alexander J. Hutkin,"Russell, Steve",OK,5,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017845,Zachary Stokes,"Schrader, Kurt",OR,5,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017845,Zachary Stokes,"Schrader, Kurt",OR,5,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017845,Zachary Stokes,"Schrader, Kurt",OR,5,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017846,Spencer Freebairn,"Williams, Roger",TX,25,2017,"Jerusalem, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017846,Spencer Freebairn,"Williams, Roger",TX,25,2017,"Tel Aviv, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
500017846,Spencer Freebairn,"Williams, Roger",TX,25,2017,"Tiberias, Israel",Original,7/1/2017,7/9/2017,American Israel Education Foundation
